NAME,year,month,avg_pm25,max_pm25,std_pm25,days_above_35,obs_count
Kings,2018,8,24.11913296296296,50.0375,12.754937228229922,31,135
Kings,2018,9,13.88520665891473,24.8,5.253665821631471,0,129
Kings,2018,10,14.066019537313434,34.283333,6.880117893053083,0,134
Kings,2018,11,37.117825,111.5,27.708002768280995,51,128
Kings,2018,12,21.231285365671642,44.008333,7.933482200655844,6,134
Kings,2019,1,20.010525257575758,47.1,13.214741395153116,26,132
Kings,2019,2,7.394167675,20.9125,4.811861179093332,0,120
Kings,2019,3,7.428130258064517,21.383333,4.104979301146834,0,124
Kings,2019,4,8.208268606299214,21.083333,3.7998250561380678,0,127
Kings,2019,5,7.625717251968504,17.891667,3.380840353651819,0,127
Kings,2019,6,8.626168923076923,20.26875,2.984250413122056,0,117
Kings,2019,7,9.098653864661653,18.981818,2.639910875564004,0,133
Kings,2019,8,9.746389091603053,17.704545,2.435978123423356,0,131
Kings,2019,9,9.558376814516128,17.958333,3.7712083700614105,0,124
Kings,2019,10,16.679913634920634,34.4625,6.419510855299062,0,126
Kings,2019,11,27.643378107692307,58.8,14.807408027618507,51,130
Kings,2019,12,12.15610368548387,37.066667,5.605442884386824,1,124
Kings,2020,1,16.577043533333335,31.477778,6.289482170983084,0,135
Kings,2020,2,19.305165943548385,35.108333,6.4963142872950765,0,124
Kings,2020,3,7.581751507575758,23.5,4.594834161467782,0,132
Kings,2020,4,7.417884221311475,13.956522,3.1621260807887577,0,122
Kings,2020,5,7.1845479689922485,16.975,2.979505224311865,0,129
Kings,2020,6,8.449962024193548,16.611765,2.9945639897393823,0,124
Kings,2020,7,12.136297418032786,39.35,4.851280925234099,2,122
Kings,2020,8,33.51770094074074,147.0,37.03535234744329,42,135
Kings,2020,9,37.999985515384616,117.916667,24.01079715877557,56,130
Kings,2020,10,29.835232791044778,94.75,19.91926312788386,34,134
Kings,2020,11,25.22525275,58.521739,13.107122096665405,28,128
Kings,2020,12,27.044936372093023,49.9,12.425955622969452,40,129
Lake,2015,1,2.7600000000000002,3.2,0.3577708763999663,0,5
Lake,2015,2,2.75,4.2,1.0723805294763609,0,4
Lake,2015,3,2.6833333333333336,4.4,1.1178849076119899,0,6
Lake,2015,4,3.28,5.7,1.5990622251807465,0,5
Lake,2015,5,3.7399999999999998,5.7,1.312630945848832,0,5
Lake,2015,6,4.54,6.8,1.6652327164693828,0,5
Lake,2015,7,3.0799999999999996,4.6,1.0281050529979898,0,5
Lake,2015,8,13.580000000000002,54.6,23.07968803948615,1,5
Lake,2015,9,3.0599999999999996,4.5,0.9762171889492625,0,5
Lake,2015,10,2.52,3.3,0.957601169589929,0,5
Lake,2015,11,2.04,3.8,1.3501851724856113,0,5
Lake,2015,12,2.12,4.0,1.103177229641729,0,5
Lake,2016,1,1.55,2.1,0.6442049363362563,0,6
Lake,2016,2,2.375,2.8,0.2986078811194818,0,4
Lake,2016,3,2.1666666666666665,4.1,1.4052283325732748,0,6
Lake,2016,4,2.44,4.8,1.4310835055998652,0,5
Lake,2016,5,3.44,5.0,1.5436968614336173,0,5
Lake,2016,6,3.2,4.7,1.5684387141358123,0,5
Lake,2016,7,3.12,3.8,0.49699094559156703,0,5
Lake,2016,8,5.26,7.8,1.569394787808345,0,5
Lake,2016,9,6.279999999999999,9.3,2.756265589525073,0,5
Lake,2016,10,2.2,3.0,0.6480740698407861,0,5
Lake,2016,11,2.04,3.0,0.6841052550594827,0,5
Lake,2016,12,2.08,3.5,0.9602083107326242,0,5
Lake,2017,1,2.85,4.3,0.973139250056229,0,6
Lake,2017,2,1.3,2.0,0.5099019513592785,0,4
Lake,2017,3,0.9800000000000001,2.1,0.867179335547152,0,5
Lake,2017,4,2.38,5.0,1.8074844397670482,0,5
Lake,2017,5,2.85,4.1,0.9894442884771226,0,6
Lake,2017,6,4.1,5.5,1.2389511693363868,0,5
Lake,2017,7,4.85,6.8,2.151743479135001,0,4
Lake,2017,8,11.88,21.6,6.380595583485919,0,5
Lake,2017,9,13.375,40.7,18.521766474430382,1,4
Lake,2017,10,21.1,85.3,36.230097984962725,1,5
Lake,2017,11,3.46,5.0,1.2660963628413124,0,5
Lake,2017,12,3.6,7.5,2.3334523779156067,0,5
Lake,2018,1,2.82,5.2,1.3863621460498696,0,5
Lake,2018,2,1.64,2.7,0.7092249290598858,0,5
Lake,2018,3,1.6199999999999999,2.6,0.7463243262818116,0,5
Lake,2018,4,4.279999999999999,6.5,1.4359665734271114,0,5
Lake,2018,5,2.7399999999999998,4.3,1.176010204037363,0,5
Lake,2018,6,3.78,4.7,0.6610597552415364,0,5
Lake,2018,7,3.95,5.8,1.885912687975418,0,4
Lake,2018,8,33.88,71.8,23.18980379390908,1,5
Lake,2018,9,4.96,11.6,3.7400534755535246,0,5
Lake,2018,10,3.8800000000000003,5.4,1.3773162309360911,0,5
Lake,2018,11,40.739999999999995,157.9,67.45719383431245,2,5
Lake,2018,12,4.5200000000000005,9.1,2.9936599673309594,0,5
Lake,2019,1,3.06,6.9,2.548136574047789,0,5
Lake,2019,2,1.42,4.2,1.613071604114337,0,5
Lake,2019,3,2.62,5.4,1.6361540269791228,0,5
Lake,2019,4,3.08,7.9,2.748090245970827,0,5
Lake,2019,5,2.9,5.2,1.4474114826130127,0,5
Lake,2019,6,2.8,4.2,1.564182427553342,0,4
Lake,2019,7,4.22,5.6,0.9654014708917736,0,5
Lake,2019,8,3.8166666666666664,5.3,1.3688194426828788,0,6
Lake,2019,9,2.58,5.1,1.5594870951694342,0,5
Lake,2019,10,3.38,5.4,1.7079227148791014,0,5
Lake,2019,11,4.540000000000001,8.3,2.314735406045365,0,5
Lake,2019,12,3.08,5.8,1.5959323293924463,0,5
Lake,2020,1,2.8,3.6,0.9354143466934854,0,5
Lake,2020,2,3.6799999999999997,6.2,2.210656011232865,0,5
Lake,2020,3,3.9200000000000004,6.9,2.032732151563506,0,5
Lake,2020,4,3.3600000000000003,5.1,1.4046351839534705,0,5
Lake,2020,5,2.9,5.8,1.649242250247064,0,5
Lake,2020,6,3.54,6.9,2.398541223327212,0,5
Lake,2020,7,6.0600000000000005,7.7,1.4791889669680478,0,5
Lake,2020,8,32.03333333333333,111.5,46.28804021198852,2,6
Lake,2020,9,32.760000000000005,84.8,32.989286139593865,2,5
Lake,2020,10,10.059999999999999,21.8,6.6688079894385925,0,5
Lake,2020,11,4.5,6.3,1.5116216457830975,0,5
Lake,2020,12,4.720000000000001,8.4,2.4993999279827146,0,5
Los Angeles,2015,1,17.629655172413795,53.8,11.257868385032427,10,145
Los Angeles,2015,2,17.020666666666667,56.4,12.504475959257944,16,150
Los Angeles,2015,3,11.022155688622755,45.3,6.7473546909149995,2,167
Los Angeles,2015,4,9.573493975903615,48.8,5.305482226672637,2,166
Los Angeles,2015,5,9.606395348837209,25.6,3.8928506708720843,0,172
Los Angeles,2015,6,10.885714285714284,21.9,4.159084291386402,0,161
Los Angeles,2015,7,9.444047619047618,70.3,6.791009399815139,3,168
Los Angeles,2015,8,11.701704545454545,19.6,3.1044755606210708,0,176
Los Angeles,2015,9,9.93953488372093,17.2,2.9366918201829124,0,172
Los Angeles,2015,10,8.827906976744186,17.0,3.0031815941102358,0,172
Los Angeles,2015,11,9.201724137931034,22.1,3.7955171936629233,0,174
Los Angeles,2015,12,10.944318181818183,29.7,5.7038003963181385,0,176
Los Angeles,2016,1,11.955392892561981,35.670833,6.9384979549196455,2,363
Los Angeles,2016,2,11.80959546884273,33.208333,6.882878821020359,0,337
Los Angeles,2016,3,9.836810452991452,39.8,5.979526163848079,3,351
Los Angeles,2016,4,9.399415923303835,18.7,3.454587250019515,0,339
Los Angeles,2016,5,8.445590032448377,23.925,3.5855577621015735,0,339
Los Angeles,2016,6,12.565190745398771,33.354167,5.388676083316488,0,326
Los Angeles,2016,7,11.929052697222222,64.8875,6.279549773268137,4,360
Los Angeles,2016,8,11.14883787534626,20.442857,3.2471195098351853,0,361
Los Angeles,2016,9,10.534590695156695,19.434783,3.502535049287751,0,351
Los Angeles,2016,10,9.396056307692309,23.938889,4.243189690039546,0,351
Los Angeles,2016,11,12.06758581120944,29.1,4.858475966723439,0,339
Los Angeles,2016,12,13.286414327044026,46.5,7.835283351273176,4,318
Los Angeles,2017,1,10.92479131142857,53.4,6.762450301611027,3,350
Los Angeles,2017,2,8.107476646875,21.741667,4.465389374882733,0,320
Los Angeles,2017,3,10.941249116666667,40.020833,7.001540450152306,6,360
Los Angeles,2017,4,9.565197418397625,20.466667,3.207631008727743,0,337
Los Angeles,2017,5,10.069095864721485,20.558333,3.4609257622483676,0,377
Los Angeles,2017,6,10.938207750708216,26.6,3.578621649080311,0,353
Los Angeles,2017,7,11.926578167115904,54.9,4.466186526485298,1,371
Los Angeles,2017,8,12.578772825842696,28.215,4.126996745404731,0,356
Los Angeles,2017,9,10.561303895890411,21.7,3.623039642040604,0,365
Los Angeles,2017,10,13.335537972527472,36.3,5.846695140011894,1,364
Los Angeles,2017,11,11.637635886426594,37.75,7.501858950910034,3,361
Los Angeles,2017,12,21.52077696185286,89.970833,14.845662579885191,53,367
Los Angeles,2018,1,16.804953518413598,111.008333,15.321529776296744,27,353
Los Angeles,2018,2,11.865690428571428,38.883333,8.590511253775247,6,301
Los Angeles,2018,3,7.233732578461538,30.425,5.026445208156138,0,325
Los Angeles,2018,4,11.267023273504273,28.7,4.579552128098793,0,351
Los Angeles,2018,5,8.275685283783783,17.070833,2.973896982513514,0,370
Los Angeles,2018,6,10.52239646531792,17.7,2.6840932768740515,0,346
Los Angeles,2018,7,11.102509246498599,42.4,4.561428833823199,1,357
Los Angeles,2018,8,14.408584156164382,40.416667,5.758975009699798,2,365
Los Angeles,2018,9,12.310447545454545,27.183333,4.019598324290638,0,363
Los Angeles,2018,10,11.008358854227405,43.0,6.829633326756364,3,343
Los Angeles,2018,11,13.475760495081966,47.4,8.939834574139963,15,305
Los Angeles,2018,12,14.044377461756373,48.991304,10.077750287249161,15,353
Los Angeles,2019,1,11.357446549723756,37.4375,7.565835054779788,2,362
Los Angeles,2019,2,7.056585268882174,19.1,4.159266991237772,0,331
Los Angeles,2019,3,7.145793048648649,17.283333,3.6785988346466194,0,370
Los Angeles,2019,4,8.919045167597766,22.5,4.472480008530653,0,358
Los Angeles,2019,5,7.932900183999999,19.6,3.60796792765095,0,375
Los Angeles,2019,6,8.407684041551246,16.3,2.733784513005371,0,361
Los Angeles,2019,7,12.063251857541898,70.0,5.412983181239827,3,358
Los Angeles,2019,8,9.830063671957673,17.275,2.66629498518857,0,378
Los Angeles,2019,9,9.552707229281767,19.073913,2.486645613946818,0,362
Los Angeles,2019,10,11.836352807799443,51.2,4.522713142944546,1,359
Los Angeles,2019,11,15.086812096418733,43.5,8.032815007747775,5,363
Los Angeles,2019,12,11.772486743869209,45.409524,7.032080577003615,2,367
Los Angeles,2020,1,15.644080124645892,47.3,9.33783523342698,12,353
Los Angeles,2020,2,11.99490240116279,27.3,5.665067627935971,0,344
Los Angeles,2020,3,6.09619723180593,22.055,3.4993707428780905,0,371
Los Angeles,2020,4,7.48838318018018,18.7,3.5615330875626676,0,333
Los Angeles,2020,5,9.641373611413044,19.6,4.019134830760553,0,368
Los Angeles,2020,6,8.449007598290597,16.670833,2.576285926369457,0,351
Los Angeles,2020,7,12.73312089673913,175.0,13.743640812727417,15,368
Los Angeles,2020,8,13.17260800530504,74.75,7.947047761263682,8,377
Los Angeles,2020,9,23.184723767705382,102.7,16.083795608235786,65,353
Los Angeles,2020,10,19.644363631884058,61.895833,9.980514966405298,27,345
Los Angeles,2020,11,15.582970710674156,40.6,7.493139923728651,4,356
Los Angeles,2020,12,16.509016280991734,43.2,8.781066336149308,15,363
Madera,2015,1,30.911987436619718,62.083333,14.329763745441793,20,71
Madera,2015,2,16.98524684375,36.208333,8.925516437573101,4,64
Madera,2015,3,8.860870166666666,20.0,4.078186304509759,0,72
Madera,2015,4,7.841167080645161,14.041667,3.96239868978327,0,62
Madera,2015,5,8.14153962857143,13.291667,2.1389187073240437,0,70
Madera,2015,6,10.646664698630136,16.041667,2.913337416360448,0,73
Madera,2015,7,10.457085819444444,17.708333,2.695267918842469,0,72
Madera,2015,8,10.780230277777777,25.818182,5.59700280803195,0,72
Madera,2015,9,11.108719043478262,26.666667,4.856881862633836,0,69
Madera,2015,10,11.21581851388889,22.75,4.302137055221182,0,72
Madera,2015,11,16.94165637142857,33.041667,8.312240698574943,0,70
Madera,2015,12,18.825928140845072,43.791667,8.865882655330202,2,71
Madera,2016,1,14.65028923287671,37.083333,10.631105341350649,10,73
Madera,2016,2,17.743332253731342,32.75,6.774129775643964,0,67
Madera,2016,3,10.490003986301371,21.291667,4.2343173470585205,0,73
Madera,2016,4,8.739553616666665,15.0,3.3545066932366616,0,60
Madera,2016,5,7.38749706557377,13.75,2.7143417193202164,0,61
Madera,2016,6,6.521934650793651,11.217391,2.432473005730602,0,63
Madera,2016,7,7.623539421875,16.166667,3.8747851562464675,0,64
Madera,2016,8,9.834420276923076,18.25,3.763280014089532,0,65
Madera,2016,9,11.238014225806452,21.0,4.102269544362344,0,62
Madera,2016,10,9.214857461538461,19.5,4.308623080786541,0,65
Madera,2016,11,18.31621670967742,36.583333,7.633874678818637,2,62
Madera,2016,12,21.159129446153845,47.708333,10.158611510615808,7,65
Madera,2017,1,12.0310745,33.7,8.042813427513948,0,64
Madera,2017,2,9.19220694736842,24.791667,6.02439049022171,0,57
Madera,2017,3,10.221785870967741,15.916667,3.9630190603550743,0,62
Madera,2017,4,6.89308406,13.75,3.501697770116653,0,50
Madera,2017,5,6.583623555555556,13.333333,2.5461555793650934,0,63
Madera,2017,6,5.075152355932203,10.166667,2.4042690021751305,0,59
Madera,2017,7,9.33534303125,15.833333,1.9997800232118705,0,64
Madera,2017,8,14.194695421875,21.291667,3.6787335426015226,0,64
Madera,2017,9,11.232585274193548,37.833333,8.480560684313717,2,62
Madera,2017,10,15.032965177419355,45.541667,8.337770440958908,2,62
Madera,2017,11,14.887757016666665,40.541667,11.161538745801629,4,60
Madera,2017,12,33.64943552380952,70.6375,14.270479872152737,24,63
Madera,2018,1,23.064129317460317,81.7,18.984549060161452,10,63
Madera,2018,2,16.401506241379312,45.391667,11.8942545706795,8,58
Madera,2018,3,6.511305169230769,14.816667,3.544261408717904,0,65
Madera,2018,4,7.083334366666667,13.545833,2.6673954599455634,0,60
Madera,2018,5,6.907274066666667,11.4625,2.0721732352464546,0,60
Madera,2018,6,8.071124169491526,12.82,1.6365941163497204,0,59
Madera,2018,7,13.54286370967742,50.285714,10.33255894814976,2,62
Madera,2018,8,23.290961393442622,48.5,12.555937209331807,15,61
Madera,2018,9,12.387569532258064,23.575,5.288032577332849,0,62
Madera,2018,10,10.664745,23.414286,4.3240967788423195,0,62
Madera,2018,11,24.796332050847457,80.027273,18.692466718467973,14,59
Madera,2018,12,16.90468084375,31.3,6.461397574970185,0,64
Madera,2019,1,13.921554609375,33.220833,8.34664415739131,0,64
Madera,2019,2,6.3153297543859646,17.966667,3.934673414237525,0,57
Madera,2019,3,6.030070952380952,10.366667,2.2075017506858323,0,63
Madera,2019,4,7.215946746031746,11.291667,2.4131851361280763,0,63
Madera,2019,5,7.128269327586207,13.491667,2.7545770623795893,0,58
Madera,2019,6,8.448558825396825,14.4375,2.625529926081821,0,63
Madera,2019,7,8.993473746031746,16.65,2.473172062032091,0,63
Madera,2019,8,9.870278288135593,17.95,2.7933354247238507,0,59
Madera,2019,9,11.946098285714285,19.736364,4.132484583746311,0,35
Madera,2019,10,11.775029588235295,22.125,5.185319818019352,0,51
Madera,2019,11,15.433882968253968,26.8,6.501771708688174,0,63
Madera,2019,12,9.872271296875,31.2,6.199332854226099,0,64
Madera,2020,1,13.39330546153846,24.958333,5.307834013849797,0,65
Madera,2020,2,12.620875583333333,23.6,4.115427614478387,0,60
Madera,2020,3,5.695092230769231,17.7,4.408145613974026,0,65
Madera,2020,4,5.765153096774193,10.5,2.555497963698216,0,62
Madera,2020,5,5.207224076923077,12.75,2.779172241547822,0,65
Madera,2020,6,6.8696775,15.125,3.3388642158746222,0,62
Madera,2020,7,9.162296523076922,22.833333,3.9191156510606255,0,65
Madera,2020,8,32.03234669230769,138.125,36.80546114888885,21,65
Madera,2020,9,47.101702161290326,199.75,42.0941959164278,29,62
Madera,2020,10,29.027647723076925,86.583333,21.177000691319183,18,65
Madera,2020,11,18.034794306451616,42.875,9.740614875646823,6,62
Madera,2020,12,19.61211180952381,34.913043,7.570392685424895,0,63
Marin,2015,1,21.99919937096774,36.333333,7.930350628263355,4,62
Marin,2015,2,13.1191135,31.0,5.713134494880527,0,56
Marin,2015,3,11.279038096774192,17.75,2.5652838339818556,0,62
Marin,2015,4,6.525663375,15.0,4.00986979298346,0,56
Marin,2015,5,5.907491790322581,12.0,2.2660318052032924,0,62
Marin,2015,6,7.232135469387755,15.708333,3.818099962827334,0,49
Marin,2015,7,3.022602081967213,6.625,1.8919246846501079,0,61
Marin,2015,8,5.26212796875,13.208333,4.479548294022659,0,32
Marin,2015,9,5.1120322666666675,8.333333,1.412863088685535,0,60
Marin,2015,10,6.095670116666667,10.875,2.328458070737154,0,60
Marin,2015,11,8.908380029411765,18.130435,3.841974643612196,0,34
Marin,2015,12,9.243785322580646,19.083333,3.6726659930106513,0,62
Marin,2016,1,8.333722225806452,14.875,3.056433909398001,0,62
Marin,2016,2,8.404757293103449,15.083333,3.2209510694795576,0,58
Marin,2016,3,3.9107016451612906,8.375,2.1629958774710425,0,62
Marin,2016,4,5.34923901923077,8.25,1.9353289570840657,0,52
Marin,2016,5,6.064305725806452,13.916667,3.0272650778301586,0,62
Marin,2016,6,6.795133689655172,15.666667,3.3362990295732136,0,58
Marin,2016,7,4.92575385483871,12.291667,2.775491089847739,0,62
Marin,2016,8,4.566374483870967,8.625,1.993348928372878,0,62
Marin,2016,9,9.052587138888889,14.0,2.4842369831797697,0,36
Marin,2016,10,5.800636951612904,7.875,1.1851552514860373,0,62
Marin,2016,11,7.642638866666667,14.708333,2.4077863989639625,0,60
Marin,2016,12,7.860214532258064,14.833333,2.794248663562387,0,62
Marin,2017,1,8.72901472580645,26.608696,5.4646708090828735,0,62
Marin,2017,2,7.078174410714285,21.041667,3.410707027134717,0,56
Marin,2017,3,7.097107596774193,14.125,2.2693312305109354,0,62
Marin,2017,4,6.817022983333334,12.086957,2.139130894911941,0,60
Marin,2017,5,7.262505854838709,15.26087,2.78796399315352,0,62
Marin,2017,6,7.61353865,13.041667,2.929698044780197,0,60
Marin,2017,7,8.245412612903225,16.26087,3.345846494084212,0,62
Marin,2017,8,11.105101693548386,28.458333,4.002594802265428,0,62
Marin,2017,9,13.5873004,42.958333,10.592900101375442,6,60
Marin,2017,10,17.385115661290325,74.708333,17.812612575219024,8,62
Marin,2017,11,8.17455559322034,18.217391,3.093998114367474,0,59
Marin,2017,12,13.040720806451612,36.875,7.10862895410115,2,62
Marin,2018,1,13.277781677419354,44.333333,9.388511935541864,2,62
Marin,2018,2,7.444597553571429,17.458333,3.2512977690973286,0,56
Marin,2018,3,6.000166050000001,9.291667,1.5146207295112308,0,60
Marin,2018,4,8.719202916666667,15.166667,2.907549871643608,0,60
Marin,2018,5,7.185118462962963,17.0,3.7000825115033438,0,54
Marin,2018,6,8.471950466666666,12.833333,2.8218198403595074,0,60
Marin,2018,7,6.315036225806451,15.833333,2.7932424984654762,0,62
Marin,2018,8,12.702942183333333,34.416667,6.113811513108918,0,60
Marin,2018,9,9.531555518518518,15.291667,3.3606281143873717,0,54
Marin,2018,10,7.96749914516129,15.166667,3.010446648276134,0,62
Marin,2018,11,39.09202128333333,167.666667,44.878316333920914,24,60
Marin,2018,12,7.087985032258064,27.166667,5.411516538277336,0,62
Marin,2019,1,7.187099322580646,19.583333,4.503226659336239,0,62
Marin,2019,2,3.3297397818181818,7.782609,1.607694327378241,0,55
Marin,2019,3,4.094397444444445,8.333333,1.8243683641571875,0,54
Marin,2019,4,6.944057966666667,14.458333,3.367512049308534,0,60
Marin,2019,5,6.219362193548387,11.708333,2.2496016479810987,0,62
Marin,2019,6,6.998650084745762,14.208333,3.1811567740563924,0,59
Marin,2019,7,6.774532499999999,10.833333,2.3358465947417892,0,62
Marin,2019,8,6.346137116666667,12.0,2.5505218867196984,0,60
Marin,2019,9,5.5712439499999995,9.583333,1.6178002014071236,0,60
Marin,2019,10,6.425787210526316,18.368421,3.069455363387539,0,57
Marin,2019,11,9.579613483333333,15.958333,3.0740593907540292,0,60
Marin,2019,12,6.58256779032258,14.75,3.016476453495076,0,62
Marin,2020,1,6.695377532258065,16.0,2.4899082376771733,0,62
Marin,2020,2,7.087699879310344,13.875,3.1055349308434184,0,58
Marin,2020,3,4.4869897142857145,11.166667,2.419179850014273,0,56
Marin,2020,4,4.736061733333333,10.181818,1.7228011469866171,0,60
Marin,2020,5,5.099012387096774,9.583333,2.1931631204822613,0,62
Marin,2020,6,5.452451683333334,13.043478,2.9684410357578215,0,60
Marin,2020,7,5.058377903225807,11.458333,3.1405137793840887,0,62
Marin,2020,8,11.625924177419355,40.958333,9.87265978495318,4,62
Marin,2020,9,26.7487802,155.541667,36.34930361019857,10,60
Marin,2020,10,11.737178596774193,50.583333,10.747690319335405,4,62
Marin,2020,11,6.170555533333333,18.833333,3.672961035953447,0,60
Marin,2020,12,8.662540903225807,20.25,5.373415468862369,0,62
Mendocino,2015,1,12.720262696428572,38.291667,6.490252999802163,2,112
Mendocino,2015,2,5.923823848214285,13.5,2.883626769324493,0,112
Mendocino,2015,3,6.206160815789474,13.181818,2.90586806811736,0,114
Mendocino,2015,4,7.031368025000001,15.125,3.3703789838737697,0,120
Mendocino,2015,5,6.231238783333334,14.142857,1.7041645911587486,0,120
Mendocino,2015,6,8.25136329661017,14.541667,2.7296102284748156,0,118
Mendocino,2015,7,6.89906987394958,11.25,1.6382029176553448,0,119
Mendocino,2015,8,14.000354720588236,73.416667,15.099118548022084,12,136
Mendocino,2015,9,6.624747943548387,22.333333,3.848077175545004,0,124
Mendocino,2015,10,5.806656233870967,13.041667,2.4725685689097427,0,124
Mendocino,2015,11,9.9718146,25.869565,4.2777699737455315,0,120
Mendocino,2015,12,9.003080782258063,18.625,3.380313674460699,0,124
Mendocino,2016,1,6.532511113636364,23.076923,4.005917258410062,0,88
Mendocino,2016,2,6.647222580357143,10.45,1.994901465982997,0,112
Mendocino,2016,3,4.695056341463415,10.5,2.018864856900392,0,123
Mendocino,2016,4,5.043678322033898,10.0,1.8120081059577176,0,118
Mendocino,2016,5,4.803585680327869,9.652174,1.9826077001310918,0,122
Mendocino,2016,6,5.140033225,12.791667,2.3857948919557592,0,120
Mendocino,2016,7,6.077412903225807,10.272727,2.0469569308174993,0,124
Mendocino,2016,8,7.082221403225807,11.416667,1.9542930451306961,0,124
Mendocino,2016,9,8.767091599999999,19.173913,3.6645946537608056,0,120
Mendocino,2016,10,4.70504325,9.826087,2.1577807077077216,0,124
Mendocino,2016,11,6.763094783333333,14.0,2.5498712396451446,0,120
Mendocino,2016,12,10.498490766666666,18.25,4.474552006137696,0,120
Mendocino,2017,1,7.351277032786886,15.875,3.9613582098918014,0,122
Mendocino,2017,2,4.975239678571429,15.625,3.1898143762577136,0,112
Mendocino,2017,3,5.023041564516129,10.347826,2.2572543580795297,0,124
Mendocino,2017,4,5.1031361083333335,10.045455,2.012192247621111,0,120
Mendocino,2017,5,4.9290245403225805,9.583333,1.9171216434921623,0,124
Mendocino,2017,6,4.838025366666667,14.333333,2.3462514317214964,0,120
Mendocino,2017,7,6.862380425,9.958333,1.6597834031955263,0,120
Mendocino,2017,8,14.990118720588235,47.625,8.07521390432011,6,136
Mendocino,2017,9,12.860032242647058,53.083333,10.128090434616636,8,136
Mendocino,2017,10,15.608754516129032,127.380952,19.539909955906012,10,124
Mendocino,2017,11,8.778939941666666,20.217391,3.4539204912040806,0,120
Mendocino,2017,12,17.117011806451615,32.291667,5.480414233400933,0,124
Mendocino,2018,1,8.387708169354838,21.916667,4.262880047700675,0,124
Mendocino,2018,2,8.925813464285714,14.125,2.6836323361335754,0,112
Mendocino,2018,3,5.86058710483871,10.708333,2.0651337491877038,0,124
Mendocino,2018,4,6.668912783333334,10.347826,2.0598124332789034,0,120
Mendocino,2018,5,4.5950227258064515,8.833333,1.9858330701087965,0,124
Mendocino,2018,6,3.9302284333333333,7.791667,1.8655334047248513,0,120
Mendocino,2018,7,8.191280295081967,36.291667,7.787316207002829,2,122
Mendocino,2018,8,19.26990705691057,59.541667,13.204300689882395,15,123
Mendocino,2018,9,8.193528866666666,20.5,4.610671144501786,0,120
Mendocino,2018,10,6.422724099173554,13.5,2.855293665425386,0,121
Mendocino,2018,11,36.863758872881355,263.25,50.858241836668775,46,118
Mendocino,2018,12,10.123007258064515,22.565217,3.9396234252019817,0,124
Mendocino,2019,1,9.661457801652892,23.583333,5.284833390213594,0,121
Mendocino,2019,2,5.301918330357142,13.954545,3.0768217905318274,0,112
Mendocino,2019,3,4.307408056451613,8.913043,2.1343199463865234,0,124
Mendocino,2019,4,4.037072355932203,10.333333,2.5565636947210173,0,118
Mendocino,2019,5,4.014056786885246,9.875,1.8139308537968455,0,122
Mendocino,2019,6,4.741683216666667,8.291667,1.6199490517582613,0,120
Mendocino,2019,7,5.288472435483871,15.958333,3.163816755966267,0,124
Mendocino,2019,8,4.371553080645161,9.333333,1.750099836843971,0,124
Mendocino,2019,9,4.116431605042017,10.611111,1.783340263647288,0,119
Mendocino,2019,10,7.225659394495413,16.478261,3.087905719349143,0,109
Mendocino,2019,11,8.112557433333333,14.875,3.101620196700156,0,120
Mendocino,2019,12,7.179833959677419,24.782609,4.153350219661019,0,124
Mendocino,2020,1,7.502169217741935,14.73913,3.2649107046870367,0,124
Mendocino,2020,2,9.207648396551724,19.458333,4.301476402265095,0,116
Mendocino,2020,3,4.953939024193549,9.291667,2.0955660095762725,0,124
Mendocino,2020,4,3.9597953583333334,8.190476,1.5803729617256785,0,120
Mendocino,2020,5,3.4926768387096776,6.416667,1.388675523019912,0,124
Mendocino,2020,6,3.5185645130434784,6.708333,2.0174634858216662,0,115
Mendocino,2020,7,5.414991314516129,11.291667,1.8508828867970288,0,124
Mendocino,2020,8,17.155110758064517,108.333333,22.922861141049687,26,124
Mendocino,2020,9,44.24032005833333,433.869565,70.52023121243784,43,120
Mendocino,2020,10,16.33719179032258,117.75,18.676466761038924,14,124
Mendocino,2020,11,9.328709733333334,19.434783,4.24000827073353,0,120
Mendocino,2020,12,11.872521080645162,25.333333,5.287362480913023,0,124
Merced,2015,1,28.42323233333333,61.208333,12.88087179063368,19,72
Merced,2015,2,18.21515052307692,38.083333,10.005507762058885,7,65
Merced,2015,3,8.671312876923079,34.0,4.752156179511654,0,65
Merced,2015,4,6.489536029850747,11.791667,3.1292969554302306,0,67
Merced,2015,5,7.5320812264150945,12.583333,2.8259944249390183,0,53
Merced,2015,6,9.662653351851851,16.041667,3.3042696086061256,0,54
Merced,2015,7,8.188796757142857,14.291667,2.4735793901774916,0,70
Merced,2015,8,11.500793722222221,28.25,5.824382945655469,0,72
Merced,2015,9,11.088720391304348,40.375,6.568689324150576,2,69
Merced,2015,10,11.125582869565218,20.5,3.6178874384683017,0,69
Merced,2015,11,15.989880171428572,41.1,10.002611020710972,5,70
Merced,2015,12,14.910469486486486,42.625,8.189147027736137,2,74
Merced,2016,1,13.526692493150684,43.041667,10.75565482134648,4,73
Merced,2016,2,15.782984746268658,34.958333,8.719076702318064,0,67
Merced,2016,3,5.505220955882353,24.4,3.9553060763050283,0,68
Merced,2016,4,7.131809285714286,12.625,2.8345633030237516,0,63
Merced,2016,5,8.685521861111111,14.375,3.1790209314109226,0,72
Merced,2016,6,8.373350647058823,15.333333,2.606575997160767,0,68
