NAME,year,month,fire_count,avg_frp
San Diego,2016,6,163,35.704478527607364
San Diego,2016,7,11,9.981818181818182
San Diego,2016,8,3,1.4333333333333333
San Diego,2016,9,5,2.17
San Diego,2016,10,10,0.517
San Diego,2016,11,12,3.4333333333333336
San Diego,2016,12,27,36.07111111111111
San Diego,2017,1,10,1.1179999999999999
San Diego,2017,2,14,3.7707142857142855
San Diego,2017,3,57,19.44333333333333
San Diego,2017,4,31,5.599354838709678
San Diego,2017,5,81,8.708148148148148
San Diego,2017,6,73,8.742739726027398
San Diego,2017,7,22,29.614545454545453
San Diego,2017,8,39,25.87025641025641
San Diego,2017,9,23,1.6282608695652174
San Diego,2017,10,72,7.309444444444444
San Diego,2017,11,13,0.7246153846153847
San Diego,2017,12,89,39.71887640449438
San Diego,2018,1,25,8.2468
San Diego,2018,2,36,3.8952777777777783
San Diego,2018,3,27,6.887037037037037
San Diego,2018,4,12,4.229166666666667
San Diego,2018,5,28,9.824642857142859
San Diego,2018,6,40,13.93075
San Diego,2018,7,68,10.853235294117647
San Diego,2018,8,16,10.32625
San Diego,2018,9,17,6.16235294117647
San Diego,2018,10,8,0.60375
San Diego,2018,11,16,2.951875
San Diego,2018,12,19,4.298421052631579
San Diego,2019,1,17,8.025882352941176
San Diego,2019,2,13,3.5453846153846156
San Diego,2019,3,13,3.983076923076923
San Diego,2019,4,11,6.7763636363636355
San Diego,2019,5,13,4.552307692307692
San Diego,2019,6,27,6.782592592592592
San Diego,2019,7,30,4.949333333333333
San Diego,2019,8,43,11.073488372093022
San Diego,2019,9,17,2.3458823529411768
San Diego,2019,10,42,5.916428571428572
San Diego,2019,11,12,0.7391666666666666
San Diego,2019,12,13,2.3861538461538463
San Diego,2020,1,21,4.387142857142857
San Diego,2020,2,36,6.049444444444444
San Diego,2020,3,20,7.848999999999999
San Diego,2020,4,13,0.3346153846153846
San Diego,2020,5,35,13.853714285714286
San Diego,2020,6,174,10.765459770114942
San Diego,2020,7,24,2.36875
San Diego,2020,8,22,8.756818181818183
San Diego,2020,9,204,16.697598039215688
San Diego,2020,10,17,0.8094117647058824
San Diego,2020,11,13,0.44999999999999996
San Diego,2020,12,43,6.360930232558139
San Francisco,2016,9,1,5.26
San Francisco,2017,6,1,3.57
San Francisco,2018,6,1,0.31
San Joaquin,2015,1,4,2.865
San Joaquin,2015,2,22,3.5745454545454547
San Joaquin,2015,3,24,3.0775
San Joaquin,2015,4,55,5.642545454545454
San Joaquin,2015,5,47,10.171702127659575
San Joaquin,2015,6,32,4.839375
San Joaquin,2015,7,23,6.560434782608695
San Joaquin,2015,8,13,1.8576923076923075
San Joaquin,2015,9,11,0.8281818181818181
San Joaquin,2015,10,20,3.375
San Joaquin,2015,11,26,3.5953846153846154
San Joaquin,2015,12,9,5.257777777777778
San Joaquin,2016,1,4,1.8325
San Joaquin,2016,2,9,1.6711111111111112
San Joaquin,2016,3,19,2.2699999999999996
San Joaquin,2016,4,18,2.6544444444444446
San Joaquin,2016,5,20,6.326
San Joaquin,2016,6,26,5.041153846153846
San Joaquin,2016,7,23,3.6591304347826084
San Joaquin,2016,8,16,1.845
San Joaquin,2016,9,10,1.234
San Joaquin,2016,10,35,3.1565714285714286
San Joaquin,2016,11,38,4.682894736842106
San Joaquin,2016,12,12,4.503333333333333
San Joaquin,2017,2,6,1.6716666666666669
San Joaquin,2017,3,26,4.5661538461538465
San Joaquin,2017,4,42,2.904047619047619
San Joaquin,2017,5,39,3.54051282051282
San Joaquin,2017,6,32,4.5096875
San Joaquin,2017,7,39,1.7835897435897436
San Joaquin,2017,8,39,2.516923076923077
San Joaquin,2017,9,53,11.195094339622642
San Joaquin,2017,10,39,2.382820512820513
San Joaquin,2017,11,53,4.57811320754717
San Joaquin,2017,12,41,4.281219512195122
San Joaquin,2018,1,11,3.988181818181818
San Joaquin,2018,2,58,4.158620689655173
San Joaquin,2018,3,26,4.497307692307692
San Joaquin,2018,4,34,2.8241176470588236
San Joaquin,2018,5,34,2.151764705882353
San Joaquin,2018,6,37,5.3108108108108105
San Joaquin,2018,7,17,2.472352941176471
San Joaquin,2018,8,30,4.183333333333334
San Joaquin,2018,9,27,1.9585185185185185
San Joaquin,2018,10,52,3.2688461538461535
San Joaquin,2018,11,16,2.9787500000000002
San Joaquin,2018,12,23,2.2778260869565217
San Joaquin,2019,1,16,3.2993750000000004
San Joaquin,2019,2,13,5.1184615384615375
San Joaquin,2019,3,40,2.7947499999999996
San Joaquin,2019,4,33,3.0336363636363637
San Joaquin,2019,5,34,2.333235294117647
San Joaquin,2019,6,40,3.65925
San Joaquin,2019,7,43,4.703720930232558
San Joaquin,2019,8,59,7.922033898305085
San Joaquin,2019,9,35,6.658
San Joaquin,2019,10,54,3.2081481481481484
San Joaquin,2019,11,81,4.467407407407408
San Joaquin,2019,12,15,2.9299999999999997
San Joaquin,2020,1,7,1.9385714285714286
San Joaquin,2020,2,71,3.244225352112676
San Joaquin,2020,3,67,4.520746268656716
San Joaquin,2020,4,54,3.7
San Joaquin,2020,5,26,2.590384615384615
San Joaquin,2020,6,37,2.6524324324324327
San Joaquin,2020,7,33,2.7515151515151515
San Joaquin,2020,8,778,21.526041131105398
San Joaquin,2020,9,22,1.4745454545454544
San Joaquin,2020,10,31,0.9532258064516129
San Joaquin,2020,11,77,2.647142857142857
San Joaquin,2020,12,32,3.3884375
San Luis Obispo,2015,1,10,5.163
San Luis Obispo,2015,2,12,8.784166666666666
San Luis Obispo,2015,3,6,2.89
San Luis Obispo,2015,4,4,3.565
San Luis Obispo,2015,5,5,4.7219999999999995
San Luis Obispo,2015,6,10,1.092
San Luis Obispo,2015,7,9,12.88888888888889
San Luis Obispo,2015,8,106,9.588867924528302
San Luis Obispo,2015,9,2,5.73
San Luis Obispo,2015,11,15,70.48266666666667
San Luis Obispo,2015,12,9,4.581111111111111
San Luis Obispo,2016,1,2,0.795
San Luis Obispo,2016,2,13,4.8730769230769235
San Luis Obispo,2016,3,7,12.057142857142859
San Luis Obispo,2016,4,8,10.16625
San Luis Obispo,2016,5,24,2.53875
San Luis Obispo,2016,7,2,1.285
San Luis Obispo,2016,8,1514,31.390838837516515
San Luis Obispo,2016,9,1,1.89
San Luis Obispo,2016,10,4,10.655
San Luis Obispo,2016,11,7,5.748571428571429
San Luis Obispo,2016,12,2,5.3100000000000005
San Luis Obispo,2017,1,1,0.89
San Luis Obispo,2017,2,5,4.412
San Luis Obispo,2017,3,17,3.673529411764706
San Luis Obispo,2017,4,3,3.6833333333333336
San Luis Obispo,2017,5,17,22.308823529411764
San Luis Obispo,2017,6,25,1.3952
San Luis Obispo,2017,7,151,26.691655629139074
San Luis Obispo,2017,8,2,0.805
San Luis Obispo,2017,9,7,55.95714285714286
San Luis Obispo,2017,10,11,14.694545454545455
San Luis Obispo,2017,11,90,32.465444444444444
San Luis Obispo,2017,12,6,0.84
San Luis Obispo,2018,1,11,7.72
San Luis Obispo,2018,2,25,6.893199999999999
San Luis Obispo,2018,3,6,4.631666666666667
San Luis Obispo,2018,4,11,3.88
San Luis Obispo,2018,5,5,2.602
San Luis Obispo,2018,6,14,6.1899999999999995
San Luis Obispo,2018,8,9,63.77666666666667
San Luis Obispo,2018,9,2,5.415
San Luis Obispo,2018,10,6,53.06
San Luis Obispo,2018,11,91,25.38879120879121
San Luis Obispo,2018,12,3,6.136666666666667
San Luis Obispo,2019,1,7,5.799999999999999
San Luis Obispo,2019,3,3,1.9733333333333334
San Luis Obispo,2019,4,16,6.20125
San Luis Obispo,2019,5,2,3.545
San Luis Obispo,2019,6,20,54.705499999999994
San Luis Obispo,2019,7,1,1.86
San Luis Obispo,2019,8,2,6.1899999999999995
San Luis Obispo,2019,9,3,0.6433333333333334
San Luis Obispo,2019,10,7,1.804285714285714
San Luis Obispo,2019,11,51,11.256078431372549
San Luis Obispo,2019,12,14,5.239285714285714
San Luis Obispo,2020,1,44,5.357954545454546
San Luis Obispo,2020,2,21,6.483333333333333
San Luis Obispo,2020,3,24,9.71625
San Luis Obispo,2020,4,12,2.9891666666666663
San Luis Obispo,2020,5,5,3.258
San Luis Obispo,2020,6,58,22.97396551724138
San Luis Obispo,2020,7,21,25.789047619047622
San Luis Obispo,2020,8,55,3.8316363636363637
San Luis Obispo,2020,9,2,12.5
San Luis Obispo,2020,11,72,158.92347222222222
San Luis Obispo,2020,12,4,4.3875
San Mateo,2015,3,2,9.755
San Mateo,2015,7,1,3.8
San Mateo,2015,11,2,4.475
San Mateo,2017,3,3,0.6266666666666666
San Mateo,2017,4,2,0.375
San Mateo,2017,9,4,0.985
San Mateo,2017,10,2,0.325
San Mateo,2017,11,7,4.142857142857143
San Mateo,2017,12,3,0.28
San Mateo,2018,2,1,0.59
San Mateo,2018,3,2,1.2149999999999999
San Mateo,2018,4,1,0.5
San Mateo,2018,5,4,3.65
San Mateo,2018,6,2,3.84
San Mateo,2018,8,2,1.1300000000000001
San Mateo,2018,9,5,1.6039999999999999
San Mateo,2018,10,3,0.3466666666666667
San Mateo,2018,11,2,0.30000000000000004
San Mateo,2019,9,2,1.825
San Mateo,2019,10,1,0.55
San Mateo,2020,2,1,0.49
San Mateo,2020,8,827,13.211753325272069
San Mateo,2020,9,3,2.5933333333333333
San Mateo,2020,10,3,2.9933333333333336
San Mateo,2020,11,2,22.885
Santa Barbara,2015,1,1,2.17
Santa Barbara,2015,2,12,2.075833333333333
Santa Barbara,2015,3,4,0.6174999999999999
Santa Barbara,2015,4,3,0.4166666666666667
Santa Barbara,2015,5,3,0.4666666666666666
Santa Barbara,2015,6,33,64.8769696969697
Santa Barbara,2015,7,9,31.98222222222222
Santa Barbara,2015,8,6,13.221666666666666
Santa Barbara,2015,9,2,5.29
Santa Barbara,2015,10,1,3.51
Santa Barbara,2015,11,3,10.473333333333334
Santa Barbara,2016,1,3,2.9233333333333333
Santa Barbara,2016,2,2,1.3
Santa Barbara,2016,3,1,2.27
Santa Barbara,2016,4,3,9.896666666666667
Santa Barbara,2016,5,3,12.433333333333332
Santa Barbara,2016,6,283,19.020176678445228
Santa Barbara,2016,7,12,38.745
Santa Barbara,2016,8,714,43.31204481792717
Santa Barbara,2016,9,438,33.980593607305934
Santa Barbara,2016,11,4,7.17
Santa Barbara,2017,1,2,3.6100000000000003
Santa Barbara,2017,2,1,3.92
Santa Barbara,2017,3,4,2.415
Santa Barbara,2017,4,3,20.226666666666667
Santa Barbara,2017,5,10,20.761
Santa Barbara,2017,6,10,33.25
Santa Barbara,2017,7,1893,33.66659799260433
Santa Barbara,2017,8,4,7.725
Santa Barbara,2017,9,8,41.018750000000004
Santa Barbara,2017,10,4,12.0575
Santa Barbara,2017,11,9,9.957777777777778
Santa Barbara,2017,12,1778,38.36821147356581
Santa Barbara,2018,1,1,2.47
Santa Barbara,2018,2,2,4.425
Santa Barbara,2018,3,27,10.158888888888887
Santa Barbara,2018,5,2,7.345
Santa Barbara,2018,6,9,14.685555555555558
Santa Barbara,2018,7,15,10.059333333333333
Santa Barbara,2018,8,4,34.5875
Santa Barbara,2018,9,2,3.3
Santa Barbara,2018,10,2,0.5800000000000001
Santa Barbara,2018,11,14,53.04928571428571
Santa Barbara,2018,12,4,5.4825
Santa Barbara,2019,1,6,2.885
Santa Barbara,2019,2,3,2.6833333333333336
Santa Barbara,2019,4,2,2.94
Santa Barbara,2019,6,10,15.338999999999999
Santa Barbara,2019,7,19,12.687894736842106
Santa Barbara,2019,9,4,2.5125
Santa Barbara,2019,10,1,0.6
Santa Barbara,2019,11,130,22.265384615384615
Santa Barbara,2019,12,2,4.51
Santa Barbara,2020,1,11,3.2018181818181817
Santa Barbara,2020,2,8,4.26625
Santa Barbara,2020,3,2,1.845
Santa Barbara,2020,4,1,3.08
Santa Barbara,2020,5,6,11.886666666666665
Santa Barbara,2020,6,21,35.98095238095238
Santa Barbara,2020,7,12,20.8175
Santa Barbara,2020,8,6,7.315
Santa Barbara,2020,9,3,17.49
Santa Barbara,2020,10,3,13.073333333333332
Santa Barbara,2020,11,18,4.34
Santa Clara,2015,1,26,0.856923076923077
Santa Clara,2015,2,22,0.6131818181818182
Santa Clara,2015,3,28,0.6285714285714287
Santa Clara,2015,4,27,0.6340740740740741
Santa Clara,2015,5,12,1.0141666666666667
Santa Clara,2015,6,48,2.136041666666667
Santa Clara,2015,7,38,0.8676315789473684
Santa Clara,2015,8,38,2.091842105263158
Santa Clara,2015,9,31,0.6654838709677419
Santa Clara,2015,10,35,0.8331428571428572
Santa Clara,2015,11,48,1.0297916666666667
Santa Clara,2015,12,16,0.601875
Santa Clara,2016,1,6,0.8816666666666667
Santa Clara,2016,2,26,0.6738461538461539
Santa Clara,2016,3,20,0.776
Santa Clara,2016,4,30,0.7633333333333333
Santa Clara,2016,5,29,0.7606896551724137
Santa Clara,2016,6,65,1.401846153846154
Santa Clara,2016,7,58,0.7351724137931035
Santa Clara,2016,8,38,0.751578947368421
Santa Clara,2016,9,255,18.972392156862746
Santa Clara,2016,10,30,0.661
Santa Clara,2016,11,36,0.7394444444444445
Santa Clara,2016,12,17,0.9588235294117647
Santa Clara,2017,1,14,0.6071428571428571
Santa Clara,2017,2,9,0.6622222222222223
Santa Clara,2017,3,16,0.635
Santa Clara,2017,4,23,1.2478260869565216
Santa Clara,2017,5,55,0.9590909090909091
Santa Clara,2017,6,48,1.5016666666666667
Santa Clara,2017,7,57,0.7275438596491228
Santa Clara,2017,8,45,0.8657777777777778
Santa Clara,2017,9,45,0.8833333333333333
Santa Clara,2017,10,48,0.5695833333333333
Santa Clara,2017,11,21,1.3161904761904761
Santa Clara,2017,12,25,0.792
Santa Clara,2018,1,11,0.6409090909090909
Santa Clara,2018,2,39,0.7861538461538462
Santa Clara,2018,3,27,0.617037037037037
Santa Clara,2018,4,31,1.3816129032258064
Santa Clara,2018,5,30,0.8556666666666667
Santa Clara,2018,6,60,3.1268333333333334
Santa Clara,2018,7,59,5.480338983050848
Santa Clara,2018,8,32,0.630625
Santa Clara,2018,9,53,0.5911320754716981
Santa Clara,2018,10,50,1.2772
Santa Clara,2018,11,31,0.844516129032258
Santa Clara,2018,12,16,0.899375
Santa Clara,2019,1,11,1.3318181818181818
Santa Clara,2019,2,6,0.5916666666666667
Santa Clara,2019,3,23,0.8873913043478261
Santa Clara,2019,4,24,0.5691666666666667
Santa Clara,2019,5,20,0.7855000000000001
Santa Clara,2019,6,37,0.7664864864864864
Santa Clara,2019,7,67,1.3782089552238805
Santa Clara,2019,8,55,0.836
Santa Clara,2019,9,55,0.8674545454545455
Santa Clara,2019,10,50,0.6372
Santa Clara,2019,11,31,0.6648387096774193
Santa Clara,2019,12,6,0.725
Santa Clara,2020,1,12,0.7016666666666667
Santa Clara,2020,2,30,0.7186666666666667
Santa Clara,2020,3,24,0.7179166666666666
Santa Clara,2020,4,33,0.6318181818181818
Santa Clara,2020,5,37,1.0497297297297297
Santa Clara,2020,6,38,0.7963157894736842
Santa Clara,2020,7,180,3.899277777777778
Santa Clara,2020,8,4810,25.19150311850312
Santa Clara,2020,9,57,2.7736842105263158
Santa Clara,2020,10,33,0.5812121212121212
Santa Clara,2020,11,31,0.7051612903225807
Santa Clara,2020,12,22,0.8386363636363636
Santa Cruz,2015,2,2,5.154999999999999
Santa Cruz,2015,3,1,2.42
Santa Cruz,2015,6,1,3.03
Santa Cruz,2015,7,1,6.08
Santa Cruz,2015,9,1,1.22
Santa Cruz,2015,10,1,5.06
Santa Cruz,2016,3,1,3.15
Santa Cruz,2016,5,2,4.41
Santa Cruz,2016,7,1,3.69
Santa Cruz,2016,9,3,2.4566666666666666
Santa Cruz,2016,10,1,6.4
Santa Cruz,2017,3,1,4.19
Santa Cruz,2017,5,1,9.23
Santa Cruz,2017,6,2,4.775
Santa Cruz,2017,7,3,3.953333333333333
Santa Cruz,2017,8,1,40.83
Santa Cruz,2017,10,21,7.273333333333333
Santa Cruz,2017,11,1,1.89
Santa Cruz,2018,1,2,1.42
Santa Cruz,2018,2,5,11.532
Santa Cruz,2018,5,1,2.38
Santa Cruz,2018,6,5,29.603999999999996
Santa Cruz,2018,8,1,0.44
Santa Cruz,2018,11,5,8.434000000000001
Santa Cruz,2019,5,1,4.38
Santa Cruz,2019,6,1,1.84
Santa Cruz,2019,7,7,5.681428571428571
Santa Cruz,2019,8,7,11.700000000000001
Santa Cruz,2019,10,1,3.47
Santa Cruz,2020,2,9,26.348888888888887
Santa Cruz,2020,4,3,4.183333333333333
Santa Cruz,2020,8,2118,27.87199716713881
Santa Cruz,2020,9,4,1.2425
Santa Cruz,2020,10,1,3.63
Santa Cruz,2020,11,4,7.5575
Santa Cruz,2020,12,1,0.39
Shasta,2015,1,17,4.065882352941177
Shasta,2015,2,16,4.015625
Shasta,2015,3,19,4.136842105263159
Shasta,2015,4,23,8.108695652173912
Shasta,2015,5,7,1.1557142857142857
Shasta,2015,6,2,0.565
Shasta,2015,7,6,2.4
Shasta,2015,8,7,6.677142857142857
Shasta,2015,9,8,5.694999999999999
Shasta,2015,10,30,8.887666666666666
Shasta,2015,11,59,8.963050847457628
Shasta,2015,12,11,2.4481818181818182
Shasta,2016,2,2,2.9800000000000004
Shasta,2016,3,5,5.578
Shasta,2016,4,20,4.5835
Shasta,2016,5,8,1.8712499999999999
Shasta,2016,6,2,1.0
Shasta,2016,7,24,8.917083333333332
Shasta,2016,8,3,0.61
Shasta,2016,9,1,1.34
Shasta,2016,10,16,7.4975
Shasta,2016,11,108,4.371018518518518
Shasta,2016,12,30,2.609
Shasta,2017,3,7,3.7399999999999998
Shasta,2017,4,4,1.43
Shasta,2017,5,29,15.60689655172414
Shasta,2017,6,3,7.176666666666667
Shasta,2017,7,19,17.056315789473683
Shasta,2017,8,5,10.9
Shasta,2017,9,105,15.87504761904762
Shasta,2017,10,13,7.668461538461538
Shasta,2017,11,26,10.313461538461537
Shasta,2017,12,24,4.225416666666667
Shasta,2018,1,9,3.2266666666666666
Shasta,2018,2,54,6.362592592592592
Shasta,2018,3,3,2.5433333333333334
Shasta,2018,4,28,14.387142857142857
Shasta,2018,6,84,26.19833333333333
Shasta,2018,7,4624,20.392409169550174
Shasta,2018,8,7988,13.276174261392088
Shasta,2018,9,3933,12.90392829900839
Shasta,2018,10,6,2.1933333333333334
Shasta,2018,11,6,4.263333333333333
Shasta,2018,12,84,3.8911904761904763
Shasta,2019,1,16,7.89375
Shasta,2019,2,2,2.615
Shasta,2019,3,11,4.3999999999999995
Shasta,2019,4,9,8.248888888888889
Shasta,2019,5,15,8.787333333333333
Shasta,2019,6,2,1.1
Shasta,2019,7,12,5.305833333333333
Shasta,2019,8,39,11.380512820512822
Shasta,2019,9,11,1.7763636363636364
Shasta,2019,10,8,17.44
Shasta,2019,11,25,16.9404
Shasta,2019,12,40,4.571
Shasta,2020,1,56,6.449464285714286
Shasta,2020,2,46,7.009347826086957
Shasta,2020,3,56,6.345178571428571
Shasta,2020,4,18,14.885
Shasta,2020,5,5,1.45
Shasta,2020,6,9,11.237777777777778
Shasta,2020,7,18,2.7466666666666666
Shasta,2020,8,10,1.687
Shasta,2020,9,1399,15.688041458184417
Shasta,2020,10,186,6.132634408602151
Shasta,2020,11,123,9.386422764227643
Shasta,2020,12,92,9.044565217391305
Sierra,2015,1,9,5.038888888888889
Sierra,2015,3,1,1.84
Sierra,2015,10,3,12.593333333333334
Sierra,2015,11,22,7.5227272727272725
Sierra,2015,12,1,1.29
Sierra,2016,3,2,3.395
Sierra,2016,4,2,5.82
Sierra,2016,10,9,10.835555555555556
Sierra,2016,11,18,10.585
Sierra,2016,12,3,15.853333333333333
Sierra,2017,4,1,1.07
Sierra,2017,5,4,10.1525
Sierra,2017,6,3,0.62
Sierra,2017,7,21,13.768095238095238
Sierra,2017,11,12,3.3275
Sierra,2018,1,1,3.09
Sierra,2018,2,2,5.04
Sierra,2018,3,3,3.2266666666666666
Sierra,2018,9,1,29.55
Sierra,2018,10,28,8.8775
Sierra,2018,11,9,5.651111111111111
Sierra,2018,12,6,2.4766666666666666
Sierra,2019,10,15,9.303333333333335
Sierra,2019,11,12,6.1275
Sierra,2019,12,3,1.6500000000000001
Sierra,2020,1,5,5.2299999999999995
Sierra,2020,2,3,17.529999999999998
Sierra,2020,8,543,60.67681399631676
Sierra,2020,9,9,16.943333333333335
Sierra,2020,12,11,16.788181818181815
Siskiyou,2015,1,12,3.8316666666666666
Siskiyou,2015,2,31,6.714838709677419
Siskiyou,2015,3,21,8.507619047619048
Siskiyou,2015,4,35,20.449142857142856
Siskiyou,2015,5,2,13.615
Siskiyou,2015,6,2,2.67
Siskiyou,2015,7,2,0.435
Siskiyou,2015,8,57,4.948421052631579
Siskiyou,2015,9,11,2.3354545454545454
Siskiyou,2015,10,40,6.6049999999999995
Siskiyou,2015,11,405,9.23241975308642
Siskiyou,2015,12,59,8.257457627118644
Siskiyou,2016,2,7,2.914285714285714
Siskiyou,2016,3,22,16.970000000000002
Siskiyou,2016,4,62,14.863709677419354
Siskiyou,2016,5,15,6.5553333333333335
Siskiyou,2016,6,318,13.038176100628933
Siskiyou,2016,7,17,4.233529411764706
Siskiyou,2016,8,599,13.148230383973289
Siskiyou,2016,9,1480,7.2516891891891895
Siskiyou,2016,10,121,8.69206611570248
Siskiyou,2016,11,179,4.373128491620111
Siskiyou,2016,12,29,4.87551724137931
Siskiyou,2017,2,1,2.85
Siskiyou,2017,3,5,23.156
Siskiyou,2017,4,11,16.62
Siskiyou,2017,5,20,13.797
Siskiyou,2017,6,10,3.683
Siskiyou,2017,7,538,5.555000000000001
Siskiyou,2017,8,10497,8.675744498428122
Siskiyou,2017,9,7909,13.657684915918574
Siskiyou,2017,10,373,8.470375335120643
Siskiyou,2017,11,127,3.24244094488189
Siskiyou,2017,12,35,4.467142857142857
Siskiyou,2018,1,2,2.285
Siskiyou,2018,2,23,5.4830434782608695
Siskiyou,2018,3,12,5.164166666666667
Siskiyou,2018,4,37,24.613513513513514
Siskiyou,2018,5,27,20.275185185185183
Siskiyou,2018,6,14,12.155714285714286
Siskiyou,2018,7,1025,16.154439024390243
Siskiyou,2018,8,2346,5.648759590792839
Siskiyou,2018,9,1480,9.64706081081081
Siskiyou,2018,10,175,17.31982857142857
Siskiyou,2018,11,77,15.877272727272727
Siskiyou,2018,12,52,4.862115384615385
Siskiyou,2019,1,12,4.060833333333334
Siskiyou,2019,2,2,1.5350000000000001
Siskiyou,2019,3,16,10.731875
Siskiyou,2019,4,23,13.935652173913043
Siskiyou,2019,5,37,12.606486486486487
Siskiyou,2019,6,15,7.709333333333333
Siskiyou,2019,7,4,5.2875
Siskiyou,2019,8,1,2.98
Siskiyou,2019,9,223,11.952286995515696
Siskiyou,2019,10,130,8.881384615384615
Siskiyou,2019,11,63,5.426507936507937
Siskiyou,2019,12,65,4.3632307692307695
Siskiyou,2020,1,1,2.93
Siskiyou,2020,2,57,14.138070175438596
Siskiyou,2020,3,8,2.90875
Siskiyou,2020,4,41,15.614878048780488
Siskiyou,2020,5,3,2.5766666666666667
Siskiyou,2020,6,2,4.4399999999999995
Siskiyou,2020,7,959,23.30424400417101
Siskiyou,2020,8,415,6.771180722891566
Siskiyou,2020,9,6138,17.960940045617466
Siskiyou,2020,10,1247,4.385412991178829
Siskiyou,2020,11,122,3.460655737704918
Siskiyou,2020,12,19,6.367894736842106
Solano,2015,1,26,1.4953846153846155
Solano,2015,2,35,1.439142857142857
Solano,2015,3,36,1.1958333333333333
Solano,2015,4,57,2.363859649122807
Solano,2015,5,33,1.5351515151515152
Solano,2015,6,38,1.1986842105263158
Solano,2015,7,144,17.320833333333333
Solano,2015,8,39,0.9115384615384615
Solano,2015,9,42,2.084047619047619
Solano,2015,10,44,1.0002272727272727
Solano,2015,11,51,1.7515686274509803
Solano,2015,12,18,1.0872222222222223
Solano,2016,1,7,0.86
Solano,2016,2,16,1.076875
Solano,2016,3,27,1.0985185185185184
Solano,2016,4,40,2.809
Solano,2016,5,28,1.799642857142857
Solano,2016,6,24,1.2466666666666668
Solano,2016,7,35,2.9697142857142858
Solano,2016,8,12,1.5075
Solano,2016,9,34,1.7897058823529413
Solano,2016,10,33,1.2469696969696968
Solano,2016,11,36,1.8661111111111108
Solano,2016,12,12,1.1075000000000002
Solano,2017,1,4,0.9425
Solano,2017,3,16,1.46875
Solano,2017,4,16,1.165
Solano,2017,5,13,1.263076923076923
Solano,2017,6,30,2.3056666666666668
Solano,2017,7,29,1.4555172413793103
Solano,2017,8,19,1.2547368421052632
Solano,2017,9,34,1.6329411764705881
Solano,2017,10,206,11.453009708737865
Solano,2017,11,28,2.5010714285714286
Solano,2017,12,25,1.3416
Solano,2018,1,9,1.3711111111111112
Solano,2018,2,41,1.9970731707317073
Solano,2018,3,19,1.5247368421052632
Solano,2018,4,29,1.7089655172413794
Solano,2018,5,19,1.3568421052631578
Solano,2018,6,26,1.8584615384615384
Solano,2018,7,23,5.0978260869565215
Solano,2018,8,23,2.2717391304347827
Solano,2018,9,25,2.5936000000000003
Solano,2018,10,84,14.243690476190476
Solano,2018,11,37,6.187837837837837
Solano,2018,12,30,2.8920000000000003
Solano,2019,1,16,2.73
Solano,2019,2,5,2.086
Solano,2019,3,16,1.679375
Solano,2019,4,5,5.6819999999999995
Solano,2019,5,9,1.5577777777777777
Solano,2019,6,21,3.017142857142857
Solano,2019,7,27,1.6933333333333334
Solano,2019,8,27,1.444074074074074
Solano,2019,9,35,2.112285714285714
Solano,2019,10,108,4.332592592592593
Solano,2019,11,43,1.7216279069767442
Solano,2019,12,11,1.3900000000000001
Solano,2020,1,15,1.5826666666666667
Solano,2020,2,43,2.768372093023256
Solano,2020,3,39,3.025897435897436
Solano,2020,4,35,2.1714285714285713
Solano,2020,5,19,1.315263157894737
Solano,2020,6,70,2.198571428571429
Solano,2020,7,25,2.696
Solano,2020,8,912,28.92309210526316
Solano,2020,9,19,1.426842105263158
Solano,2020,10,46,11.14782608695652
Solano,2020,11,59,2.8896610169491526
Solano,2020,12,37,2.0
Sonoma,2015,1,2,2.295
Sonoma,2015,2,6,1.8966666666666667
Sonoma,2015,3,1,4.33
Sonoma,2015,4,3,3.466666666666667
Sonoma,2015,6,3,2.53
Sonoma,2015,7,1,3.12
Sonoma,2015,9,2,24.565
Sonoma,2015,10,4,6.91
Sonoma,2015,11,4,3.4175
Sonoma,2015,12,1,2.78
Sonoma,2016,2,1,2.99
Sonoma,2016,4,1,2.0
Sonoma,2016,5,2,3.0300000000000002
Sonoma,2016,9,58,47.7153448275862
Sonoma,2016,10,5,4.008
Sonoma,2016,11,7,3.1442857142857146
Sonoma,2016,12,3,2.8666666666666667
Sonoma,2017,1,1,0.68
Sonoma,2017,2,3,1.8566666666666667
Sonoma,2017,3,7,6.964285714285714
Sonoma,2017,4,6,2.8783333333333334
Sonoma,2017,5,1,0.69
Sonoma,2017,6,2,1.6549999999999998
Sonoma,2017,7,2,3.875
Sonoma,2017,8,1,2.66
Sonoma,2017,9,5,1.674
Sonoma,2017,10,3027,17.097304261645192
Sonoma,2017,12,9,4.661111111111111
Sonoma,2018,1,4,2.445
Sonoma,2018,2,17,4.043529411764705
Sonoma,2018,3,4,0.86
Sonoma,2018,4,4,1.7974999999999999
Sonoma,2018,5,3,3.543333333333333
Sonoma,2018,6,7,22.898571428571426
Sonoma,2018,7,2,1.4
Sonoma,2018,8,3,10.636666666666667
Sonoma,2018,9,3,0.58
Sonoma,2018,10,6,4.028333333333333
Sonoma,2018,11,3,3.516666666666667
Sonoma,2018,12,4,5.215
Sonoma,2019,1,6,8.755
Sonoma,2019,2,5,7.196000000000001
Sonoma,2019,3,9,7.635555555555555
Sonoma,2019,4,9,3.0966666666666667
Sonoma,2019,5,4,2.04
Sonoma,2019,6,13,4.506153846153846
Sonoma,2019,7,3,0.8733333333333334
