NAME,year,month,avg_pm25,next_month_pm25,label_next_month_pm25,pm25_lag1,pm25_lag2,pm25_rolling3,month_sin,month_cos,fire_count,avg_frp,fire_last_1,fire_last_2,frp_last_1,fire_rolling_3,label_next_month
Imperial,2019,2,9.393333333333333,6.5120000000000005,0,14.004761904761908,12.244000000000002,13.190559523809526,0.8660254037844386,0.5000000000000001,27,17.860370370370372,64.0,3.0,27.7984375,31.333333333333332,0
Imperial,2019,3,6.5120000000000005,7.391836734693877,0,9.393333333333333,14.004761904761908,11.880698412698417,1.0,6.123233995736766e-17,11,28.317272727272726,27.0,64.0,17.860370370370372,34.0,0
Imperial,2019,4,7.391836734693877,7.496078431372549,0,6.5120000000000005,9.393333333333333,9.970031746031747,0.8660254037844387,-0.4999999999999998,6,3.5033333333333334,11.0,27.0,28.317272727272726,14.666666666666666,0
Imperial,2019,5,7.496078431372549,11.041666666666666,0,7.391836734693877,6.5120000000000005,7.76572335600907,0.4999999999999999,-0.8660254037844387,27,7.278888888888889,6.0,11.0,3.5033333333333334,14.666666666666666,1
Imperial,2019,6,11.041666666666666,12.309803921568626,1,7.496078431372549,7.391836734693877,7.133305055355476,1.2246467991473532e-16,-1.0,47,7.933404255319149,27.0,6.0,7.278888888888889,26.666666666666668,0
Imperial,2019,7,12.309803921568626,9.017391304347829,0,11.041666666666666,7.496078431372549,8.643193944244365,-0.4999999999999998,-0.8660254037844388,38,12.176842105263155,47.0,27.0,7.933404255319149,37.333333333333336,0
Imperial,2019,8,9.017391304347829,8.628571428571428,0,12.309803921568626,11.041666666666666,10.28251633986928,-0.8660254037844384,-0.5000000000000004,30,12.631666666666666,38.0,47.0,12.176842105263155,38.333333333333336,0
Imperial,2019,9,8.628571428571428,10.53921568627451,0,9.017391304347829,12.309803921568626,10.789620630861045,-1.0,-1.8369701987210294e-16,10,5.1739999999999995,30.0,38.0,12.631666666666666,26.0,0
Imperial,2019,10,10.53921568627451,11.016981132075472,0,8.628571428571428,9.017391304347829,9.98525555149596,-0.8660254037844386,0.5000000000000001,23,11.675217391304349,10.0,30.0,5.1739999999999995,21.0,0
Imperial,2019,11,11.016981132075472,9.23076923076923,0,10.53921568627451,8.628571428571428,9.39505947306459,-0.5000000000000004,0.8660254037844384,15,12.591333333333331,23.0,10.0,11.675217391304349,16.0,0
Imperial,2019,12,9.23076923076923,14.339622641509434,1,11.016981132075472,10.53921568627451,10.06158941564047,-2.4492935982947064e-16,1.0,2,0.6,15.0,23.0,12.591333333333331,13.333333333333334,1
Imperial,2020,1,14.339622641509434,10.45625,0,9.23076923076923,11.016981132075472,10.262322016373073,0.4999999999999999,0.8660254037844387,47,11.18872340425532,2.0,15.0,0.6,21.333333333333332,0
Imperial,2020,2,10.45625,5.027272727272727,0,14.339622641509434,9.23076923076923,11.529124334784711,0.8660254037844386,0.5000000000000001,13,8.680769230769231,47.0,2.0,11.18872340425532,20.666666666666668,0
Imperial,2020,3,5.027272727272727,6.040384615384616,0,10.45625,14.339622641509434,11.342213957426225,1.0,6.123233995736766e-17,6,3.5700000000000003,13.0,47.0,8.680769230769231,22.0,0
Imperial,2020,4,6.040384615384616,7.750943396226416,0,5.027272727272727,10.45625,9.94104845626072,0.8660254037844387,-0.4999999999999998,33,10.97060606060606,6.0,13.0,3.5700000000000003,17.333333333333332,0
Imperial,2020,5,7.750943396226416,10.308,0,6.040384615384616,5.027272727272727,7.174635780885782,0.4999999999999999,-0.8660254037844387,16,6.86125,33.0,6.0,10.97060606060606,18.333333333333332,0
Imperial,2020,6,10.308,9.709433962264152,0,7.750943396226416,6.040384615384616,6.272866912961253,1.2246467991473532e-16,-1.0,32,18.976875,16.0,33.0,6.86125,27.0,0
Imperial,2020,7,9.709433962264152,10.894545454545456,0,10.308,7.750943396226416,8.033109337203678,-0.4999999999999998,-0.8660254037844388,28,13.633571428571427,32.0,16.0,18.976875,25.333333333333332,0
Imperial,2020,8,10.894545454545456,14.252941176470587,1,9.709433962264152,10.308,9.256125786163524,-0.8660254037844384,-0.5000000000000004,10,9.577000000000002,28.0,32.0,13.633571428571427,23.333333333333332,0
Imperial,2020,9,14.252941176470587,15.911111111111111,1,10.894545454545456,9.709433962264152,10.303993138936535,-1.0,-1.8369701987210294e-16,30,12.238,10.0,28.0,9.577000000000002,22.666666666666668,1
Imperial,2020,10,15.911111111111111,11.922916666666666,1,14.252941176470587,10.894545454545456,11.618973531093395,-0.8660254037844386,0.5000000000000001,50,17.1674,30.0,10.0,12.238,30.0,0
Imperial,2020,11,11.922916666666666,17.533430328571427,1,15.911111111111111,14.252941176470587,13.686199247375718,-0.5000000000000004,0.8660254037844384,43,19.474883720930233,50.0,30.0,17.1674,41.0,0
Inyo,2015,12,3.7560353388429752,2.5362013851851852,0,5.561578876923077,3.592168527559055,5.850544488673531,-2.4492935982947064e-16,1.0,1,0.11,9.0,4.0,2.04,4.666666666666667,0
Inyo,2016,2,3.676566556451613,3.2826545,0,2.5362013851851852,3.7560353388429752,3.951271866983746,0.8660254037844386,0.5000000000000001,5,35.75,1.0,9.0,0.11,5.0,0
Inyo,2016,3,3.2826545,4.7088869375,0,3.676566556451613,2.5362013851851852,3.3229344268265915,1.0,6.123233995736766e-17,2,7.92,5.0,1.0,35.75,2.6666666666666665,0
Inyo,2016,4,4.7088869375,4.479181390977444,0,3.2826545,3.676566556451613,3.1651408138789328,0.8660254037844387,-0.4999999999999998,1,3.32,2.0,5.0,7.92,2.6666666666666665,0
Inyo,2016,6,6.8733277692307695,7.017924716417911,0,4.479181390977444,4.7088869375,4.156907609492481,1.2246467991473532e-16,-1.0,24,6.7250000000000005,1.0,2.0,3.32,9.0,0
Inyo,2016,8,11.318684192592592,5.987003125984252,0,7.017924716417911,6.8733277692307695,6.123477958875374,-0.8660254037844384,-0.5000000000000004,45,5.863555555555556,24.0,1.0,6.7250000000000005,23.333333333333332,0
Inyo,2017,6,7.089420907563025,10.432376969465649,0,5.021457799999999,6.358993248062015,6.29207115034903,1.2246467991473532e-16,-1.0,23,6.528695652173913,45.0,24.0,5.863555555555556,30.666666666666668,0
Inyo,2017,8,8.517543208955223,6.030465441860465,0,10.432376969465649,7.089420907563025,7.514418559009559,-0.8660254037844384,-0.5000000000000004,1,3.24,23.0,45.0,6.528695652173913,23.0,0
Inyo,2017,10,6.726471443877551,4.744695298969073,0,6.030465441860465,8.517543208955223,8.326795206760446,-0.8660254037844386,0.5000000000000001,1,1.1,1.0,23.0,3.24,8.333333333333334,0
Inyo,2018,2,4.163206611111112,2.388168393939394,0,3.1700380999999997,4.968447809782608,4.29439373625056,0.8660254037844386,0.5000000000000001,19,3.956315789473684,1.0,1.0,1.1,7.0,0
Inyo,2018,3,2.388168393939394,5.571555764397906,0,4.163206611111112,3.1700380999999997,4.10056417363124,1.0,6.123233995736766e-17,1,0.17,19.0,1.0,3.956315789473684,7.0,0
Inyo,2018,4,5.571555764397906,7.100261274111675,0,2.388168393939394,4.163206611111112,3.240471035016835,0.8660254037844387,-0.4999999999999998,19,20.69315789473684,1.0,19.0,0.17,13.0,1
Inyo,2018,7,13.529609303482587,26.09551881909548,1,7.091144630208333,7.100261274111675,6.587653889572638,-0.4999999999999998,-0.8660254037844388,49,4.130408163265306,19.0,1.0,20.69315789473684,23.0,0
Inyo,2019,1,2.587818482587065,2.554488098901099,0,3.2130600346534655,3.839817699481866,3.5630058002673324,0.4999999999999999,0.8660254037844387,2,3.1799999999999997,49.0,19.0,4.130408163265306,23.333333333333332,0
Inyo,2019,2,2.554488098901099,3.375351547619048,0,2.587818482587065,3.2130600346534655,3.213565405574132,0.8660254037844386,0.5000000000000001,7,73.83142857142857,2.0,49.0,3.1799999999999997,19.333333333333332,0
Inyo,2019,7,5.207493355,5.590354742574257,0,5.390712435897435,4.142351562189055,4.680487532695497,-0.4999999999999998,-0.8660254037844388,2,2.57,7.0,2.0,73.83142857142857,3.6666666666666665,1
Inyo,2019,9,5.200568191489362,8.58236092,0,5.590354742574257,5.207493355,5.396186844490564,-1.0,-1.8369701987210294e-16,418,35.63571770334928,2.0,7.0,2.57,142.33333333333334,0
Inyo,2019,10,8.58236092,4.493690271794872,0,5.200568191489362,5.590354742574257,5.332805429687873,-0.8660254037844386,0.5000000000000001,27,8.176296296296297,418.0,2.0,35.63571770334928,149.0,0
Inyo,2019,12,3.974008786069651,2.6401203645833333,0,4.493690271794872,8.58236092,6.092206461094745,-2.4492935982947064e-16,1.0,3,6.109999999999999,27.0,418.0,8.176296296296297,149.33333333333334,0
Inyo,2020,2,3.727703713483146,2.5845192060301505,0,2.6401203645833333,3.974008786069651,3.702606474149286,0.8660254037844386,0.5000000000000001,3,9.02,3.0,27.0,6.109999999999999,11.0,0
Inyo,2020,6,5.42455368041237,6.022084841085271,0,4.233824715053763,3.2217505561497326,3.346698159077882,1.2246467991473532e-16,-1.0,2,1.88,3.0,3.0,9.02,2.6666666666666665,1
Inyo,2020,7,6.022084841085271,17.18518579204893,1,5.42455368041237,4.233824715053763,4.293376317205289,-0.4999999999999998,-0.8660254037844388,93,15.763333333333334,2.0,3.0,1.88,32.666666666666664,1
Kern,2015,3,7.941087462809917,8.676141460176991,0,11.862995786407769,19.9302726779661,15.896634232186935,1.0,6.123233995736766e-17,48,4.40375,108.0,4.0,5.951851851851852,53.333333333333336,0
Kern,2015,4,8.676141460176991,7.1124939666666664,0,7.941087462809917,11.862995786407769,13.244785309061262,0.8660254037844387,-0.4999999999999998,36,7.845555555555555,48.0,108.0,4.40375,64.0,1
Kern,2015,5,7.1124939666666664,7.885268292035398,0,8.676141460176991,7.941087462809917,9.493408236464893,0.4999999999999999,-0.8660254037844387,55,7.003636363636363,36.0,48.0,7.845555555555555,46.333333333333336,0
Kern,2015,6,7.885268292035398,7.1184537500000005,0,7.1124939666666664,8.676141460176991,7.909907629884525,1.2246467991473532e-16,-1.0,44,5.29,55.0,36.0,7.003636363636363,45.0,1
Kern,2015,7,7.1184537500000005,10.64977674789916,0,7.885268292035398,7.1124939666666664,7.891301239626351,-0.4999999999999998,-0.8660254037844388,54,7.160185185185185,44.0,55.0,5.29,51.0,0
Kern,2015,8,10.64977674789916,8.873303166666666,0,7.1184537500000005,7.885268292035398,7.372072002900688,-0.8660254037844384,-0.5000000000000004,30,2.621,54.0,44.0,7.160185185185185,42.666666666666664,0
Kern,2015,9,8.873303166666666,7.536739092592592,0,10.64977674789916,7.1184537500000005,8.55116626331152,-1.0,-1.8369701987210294e-16,24,3.5954166666666665,30.0,54.0,2.621,36.0,1
Kern,2015,10,7.536739092592592,11.53892042982456,1,8.873303166666666,10.64977674789916,8.880511221521942,-0.8660254037844386,0.5000000000000001,77,4.731818181818182,24.0,30.0,3.5954166666666665,43.666666666666664,0
Kern,2015,11,11.53892042982456,11.758625737864078,1,7.536739092592592,8.873303166666666,9.019939669052803,-0.5000000000000004,0.8660254037844384,31,4.707096774193549,77.0,24.0,4.731818181818182,44.0,0
Kern,2015,12,11.758625737864078,8.594532486725663,0,11.53892042982456,7.536739092592592,9.316320896361272,-2.4492935982947064e-16,1.0,23,9.45217391304348,31.0,77.0,4.707096774193549,43.666666666666664,0
Kern,2016,1,8.594532486725663,11.06752793069307,0,11.758625737864078,11.53892042982456,10.278095086760407,0.4999999999999999,0.8660254037844387,8,4.02,23.0,31.0,9.45217391304348,20.666666666666668,0
Kern,2016,2,11.06752793069307,5.603978495145631,0,8.594532486725663,11.758625737864078,10.630692884804768,0.8660254037844386,0.5000000000000001,34,6.177352941176471,8.0,23.0,4.02,21.666666666666668,0
Kern,2016,3,5.603978495145631,6.869252514018692,0,11.06752793069307,8.594532486725663,10.473562051760936,1.0,6.123233995736766e-17,22,5.167272727272728,34.0,8.0,6.177352941176471,21.333333333333332,1
Kern,2016,4,6.869252514018692,6.940493307017544,0,5.603978495145631,11.06752793069307,8.422012970854787,0.8660254037844387,-0.4999999999999998,46,8.75804347826087,22.0,34.0,5.167272727272728,34.0,1
Kern,2016,5,6.940493307017544,10.14036383783784,0,6.869252514018692,5.603978495145631,7.84691964661913,0.4999999999999999,-0.8660254037844387,79,8.237594936708861,46.0,22.0,8.75804347826087,49.0,1
Kern,2016,6,10.14036383783784,11.215632815789474,0,6.940493307017544,6.869252514018692,6.471241438727289,1.2246467991473532e-16,-1.0,1249,23.18444355484387,79.0,46.0,8.237594936708861,458.0,1
Kern,2016,7,11.215632815789474,14.908883605042018,1,10.14036383783784,6.940493307017544,7.983369886291359,-0.4999999999999998,-0.8660254037844388,88,5.872272727272727,1249.0,79.0,23.18444355484387,472.0,1
Kern,2016,8,14.908883605042018,11.81451163063063,1,11.215632815789474,10.14036383783784,9.432163320214954,-0.8660254037844384,-0.5000000000000004,1261,33.485400475812845,88.0,1249.0,5.872272727272727,866.0,0
Kern,2016,9,11.81451163063063,9.437797444444444,0,14.908883605042018,11.215632815789474,12.088293419556445,-1.0,-1.8369701987210294e-16,40,8.4905,1261.0,88.0,33.485400475812845,463.0,0
Kern,2016,10,9.437797444444444,15.445464,1,11.81451163063063,14.908883605042018,12.646342683820707,-0.8660254037844386,0.5000000000000001,29,5.104827586206897,40.0,1261.0,8.4905,443.3333333333333,1
Kern,2016,11,15.445464,14.89773205982906,1,9.437797444444444,11.81451163063063,12.053730893372364,-0.5000000000000004,0.8660254037844384,95,15.407263157894738,29.0,40.0,5.104827586206897,54.666666666666664,0
Kern,2016,12,14.89773205982906,8.888002554545455,0,15.445464,9.437797444444444,12.232591025025023,-2.4492935982947064e-16,1.0,11,2.399090909090909,95.0,29.0,15.407263157894738,45.0,0
Kern,2017,1,8.888002554545455,5.20259454,0,14.89773205982906,15.445464,13.260331168091168,0.4999999999999999,0.8660254037844387,8,10.11375,11.0,95.0,2.399090909090909,38.0,1
Kern,2017,2,5.20259454,7.283576555555555,0,8.888002554545455,14.89773205982906,13.077066204791503,0.8660254037844386,0.5000000000000001,47,9.313617021276595,8.0,11.0,10.11375,22.0,1
Kern,2017,3,7.283576555555555,5.399037184210526,0,5.20259454,8.888002554545455,9.662776384791504,1.0,6.123233995736766e-17,88,6.320795454545455,47.0,8.0,9.313617021276595,47.666666666666664,1
Kern,2017,4,5.399037184210526,6.127875017094017,0,7.283576555555555,5.20259454,7.12472455003367,0.8660254037844387,-0.4999999999999998,99,5.643939393939394,88.0,47.0,6.320795454545455,78.0,1
Kern,2017,5,6.127875017094017,8.31085907017544,0,5.399037184210526,7.283576555555555,5.961736093255361,0.4999999999999999,-0.8660254037844387,72,10.223888888888888,99.0,88.0,5.643939393939394,86.33333333333333,1
Kern,2017,6,8.31085907017544,11.332928125,1,6.127875017094017,5.399037184210526,6.270162918953367,1.2246467991473532e-16,-1.0,154,16.646558441558444,72.0,99.0,10.223888888888888,108.33333333333331,1
Kern,2017,7,11.332928125,9.787679914529916,0,8.31085907017544,6.127875017094017,6.612590423826661,-0.4999999999999998,-0.8660254037844388,88,11.195454545454544,154.0,72.0,16.646558441558444,104.66666666666669,0
Kern,2017,8,9.787679914529916,8.290383403508772,0,11.332928125,8.31085907017544,8.590554070756486,-0.8660254037844384,-0.5000000000000004,43,11.86186046511628,88.0,154.0,11.195454545454544,95.0,1
Kern,2017,9,8.290383403508772,12.72049128301887,1,9.787679914529916,11.332928125,9.810489036568454,-1.0,-1.8369701987210294e-16,110,7.277,43.0,88.0,11.86186046511628,80.33333333333333,1
Kern,2017,10,12.72049128301887,10.354532011627906,0,8.290383403508772,9.787679914529916,9.80366381434623,-0.8660254037844386,0.5000000000000001,93,10.197956989247311,110.0,43.0,7.277,82.0,1
Kern,2017,11,10.354532011627906,18.504725196629213,1,12.72049128301887,8.290383403508772,10.266184867019186,-0.5000000000000004,0.8660254037844384,86,7.652790697674418,93.0,110.0,10.197956989247311,96.33333333333331,1
Kern,2017,12,18.504725196629213,14.24098392771084,1,10.354532011627906,12.72049128301887,10.45513556605185,-2.4492935982947064e-16,1.0,91,19.166813186813187,86.0,93.0,7.652790697674418,90.0,1
Kern,2018,1,14.24098392771084,10.2542768,0,18.504725196629213,10.354532011627906,13.859916163758664,0.4999999999999999,0.8660254037844387,128,15.43578125,91.0,86.0,19.166813186813187,101.66666666666669,1
Kern,2018,2,10.2542768,4.788572637426901,0,14.24098392771084,18.504725196629213,14.366747045322654,0.8660254037844386,0.5000000000000001,90,6.789,128.0,91.0,15.43578125,103.0,1
Kern,2018,3,4.788572637426901,7.619735164705883,0,10.2542768,14.24098392771084,14.333328641446684,1.0,6.123233995736766e-17,64,17.27875,90.0,128.0,6.789,94.0,0
Kern,2018,4,7.619735164705883,8.28727175141243,0,4.788572637426901,10.2542768,9.761277788379248,0.8660254037844387,-0.4999999999999998,41,4.781219512195122,64.0,90.0,17.27875,65.0,1
Kern,2018,5,8.28727175141243,10.05962863803681,0,7.619735164705883,4.788572637426901,7.554194867377596,0.4999999999999999,-0.8660254037844387,74,8.257567567567566,41.0,64.0,4.781219512195122,59.666666666666664,0
Kern,2018,6,10.05962863803681,14.54614075,1,8.28727175141243,7.619735164705883,6.898526517848405,1.2246467991473532e-16,-1.0,13,4.18,74.0,41.0,8.257567567567566,42.666666666666664,0
Kern,2018,7,14.54614075,17.966636394117646,1,10.05962863803681,8.28727175141243,8.655545184718376,-0.4999999999999998,-0.8660254037844388,20,4.2825,13.0,74.0,4.18,35.666666666666664,1
Kern,2018,8,17.966636394117646,8.980083441558442,0,14.54614075,10.05962863803681,10.96434704648308,-0.8660254037844384,-0.5000000000000004,51,3.071764705882353,20.0,13.0,4.2825,28.0,0
Kern,2018,9,8.980083441558442,7.011151046052631,0,17.966636394117646,14.54614075,14.19080192738482,-1.0,-1.8369701987210294e-16,16,3.67,51.0,20.0,3.071764705882353,29.0,1
Kern,2018,10,7.011151046052631,11.629609051282053,1,8.980083441558442,17.966636394117646,13.830953528558696,-0.8660254037844386,0.5000000000000001,48,8.262291666666666,16.0,51.0,3.67,38.333333333333336,0
Kern,2018,11,11.629609051282053,8.566196710059172,0,7.011151046052631,8.980083441558442,11.319290293909576,-0.5000000000000004,0.8660254037844384,21,8.949047619047619,48.0,16.0,8.262291666666666,28.333333333333332,1
Kern,2018,12,8.566196710059172,8.086735491428572,0,11.629609051282053,7.011151046052631,9.20694784629771,-2.4492935982947064e-16,1.0,53,11.843018867924528,21.0,48.0,8.949047619047619,40.666666666666664,1
Kern,2019,1,8.086735491428572,3.900410782608696,0,8.566196710059172,11.629609051282053,9.06898560246462,0.4999999999999999,0.8660254037844387,47,6.132127659574468,53.0,21.0,11.843018867924528,40.333333333333336,0
Kern,2019,2,3.900410782608696,5.365869488764045,0,8.086735491428572,8.566196710059172,9.427513750923266,0.8660254037844386,0.5000000000000001,40,5.42975,47.0,53.0,6.132127659574468,46.666666666666664,1
Kern,2019,3,5.365869488764045,5.8275741395348835,0,3.900410782608696,8.086735491428572,6.851114328032147,1.0,6.123233995736766e-17,69,5.316521739130434,40.0,47.0,5.42975,52.0,0
Kern,2019,4,5.8275741395348835,6.386947966101696,0,5.365869488764045,3.900410782608696,5.7843385876004385,0.8660254037844387,-0.4999999999999998,43,5.743488372093023,69.0,40.0,5.316521739130434,50.666666666666664,0
Kern,2019,5,6.386947966101696,8.21228969767442,0,5.8275741395348835,5.365869488764045,5.031284803635876,0.4999999999999999,-0.8660254037844387,37,5.925675675675675,43.0,69.0,5.743488372093023,49.666666666666664,1
Kern,2019,6,8.21228969767442,9.552747372881356,0,6.386947966101696,5.8275741395348835,5.860130531466877,1.2246467991473532e-16,-1.0,53,5.891320754716982,37.0,43.0,5.925675675675675,44.333333333333336,1
Kern,2019,7,9.552747372881356,8.569544245810055,0,8.21228969767442,6.386947966101696,6.808937267770335,-0.4999999999999998,-0.8660254037844388,55,7.186,53.0,37.0,5.891320754716982,48.333333333333336,1
Kern,2019,8,8.569544245810055,8.222277286549708,0,9.552747372881356,8.21228969767442,8.050661678885826,-0.8660254037844384,-0.5000000000000004,54,7.925925925925926,55.0,53.0,7.186,54.0,0
Kern,2019,9,8.222277286549708,8.625764754285715,0,8.569544245810055,9.552747372881356,8.778193772121945,-1.0,-1.8369701987210294e-16,24,6.946666666666666,54.0,55.0,7.925925925925926,44.333333333333336,0
Kern,2019,10,8.625764754285715,10.498612487804875,0,8.222277286549708,8.569544245810055,8.781522968413709,-0.8660254037844386,0.5000000000000001,42,4.6033333333333335,24.0,54.0,6.946666666666666,40.0,0
Kern,2019,11,10.498612487804875,5.251873681818181,0,8.625764754285715,8.222277286549708,8.47252876221516,-0.5000000000000004,0.8660254037844384,41,4.591463414634147,42.0,24.0,4.6033333333333335,35.666666666666664,0
Kern,2019,12,5.251873681818181,7.654980417142856,0,10.498612487804875,8.625764754285715,9.115551509546767,-2.4492935982947064e-16,1.0,23,12.79,41.0,42.0,4.591463414634147,35.333333333333336,0
Kern,2020,1,7.654980417142856,7.338594448051947,0,5.251873681818181,10.498612487804875,8.12541697463626,0.4999999999999999,0.8660254037844387,8,1.7425,23.0,41.0,12.79,24.0,1
Kern,2020,2,7.338594448051947,3.7304409096385545,0,7.654980417142856,5.251873681818181,7.801822195588639,0.8660254037844386,0.5000000000000001,55,6.274545454545455,8.0,23.0,1.7425,28.666666666666668,1
Kern,2020,3,3.7304409096385545,5.6349705723270445,0,7.338594448051947,7.654980417142856,6.748482849004329,1.0,6.123233995736766e-17,220,9.28640909090909,55.0,8.0,6.274545454545455,94.33333333333331,1
Kern,2020,4,5.6349705723270445,6.275548880952381,0,3.7304409096385545,7.338594448051947,6.241338591611121,0.8660254037844387,-0.4999999999999998,78,6.215641025641026,220.0,55.0,9.28640909090909,117.66666666666669,1
Kern,2020,5,6.275548880952381,8.070031643274854,0,5.6349705723270445,3.7304409096385545,5.568001976672517,0.4999999999999999,-0.8660254037844387,52,5.391538461538461,78.0,220.0,6.215641025641026,116.66666666666669,1
Kern,2020,6,8.070031643274854,10.560127202312138,0,6.275548880952381,5.6349705723270445,5.2136534543059945,1.2246467991473532e-16,-1.0,48,9.021875,52.0,78.0,5.391538461538461,59.333333333333336,0
Kern,2020,7,10.560127202312138,21.970717189944136,1,8.070031643274854,6.275548880952381,6.660183698851427,-0.4999999999999998,-0.8660254037844388,35,4.467142857142857,48.0,52.0,9.021875,45.0,1
Kern,2020,8,21.970717189944136,31.967974618181817,1,10.560127202312138,8.070031643274854,8.301902575513125,-0.8660254037844384,-0.5000000000000004,331,16.08915407854985,35.0,48.0,4.467142857142857,138.0,0
Kern,2020,9,31.967974618181817,21.031168213017754,1,21.970717189944136,10.560127202312138,13.533625345177043,-1.0,-1.8369701987210294e-16,15,0.7473333333333333,331.0,35.0,16.08915407854985,127.0,0
Kern,2020,10,21.031168213017754,11.716889058479532,1,31.967974618181817,21.970717189944136,21.4996063368127,-0.8660254037844386,0.5000000000000001,25,2.1252,15.0,331.0,0.7473333333333333,123.66666666666669,0
Kern,2020,11,11.716889058479532,10.833353118644068,0,21.031168213017754,31.967974618181817,24.98995334038124,-0.5000000000000004,0.8660254037844384,8,1.45125,25.0,15.0,2.1252,16.0,0
Kings,2015,3,12.020113357142858,9.9434843,0,21.706538018867928,42.23368320689655,31.970110612882237,1.0,6.123233995736766e-17,9,5.361111111111111,9.0,3.0,4.323333333333334,7.0,0
Kings,2015,4,9.9434843,8.667403,0,12.020113357142858,21.706538018867928,25.320111527635778,0.8660254037844387,-0.4999999999999998,15,10.608,9.0,9.0,5.361111111111111,11.0,0
Kings,2015,5,8.667403,9.125072433333331,0,9.9434843,12.020113357142858,14.556711892003596,0.4999999999999999,-0.8660254037844387,6,2.9916666666666667,15.0,9.0,10.608,10.0,0
Kings,2015,6,9.125072433333331,8.696230725806451,0,8.667403,9.9434843,10.210333552380952,1.2246467991473532e-16,-1.0,3,6.136666666666667,6.0,15.0,2.9916666666666667,8.0,0
Kings,2015,8,11.558456129032258,13.114655866666668,1,8.696230725806451,9.125072433333331,8.82956871971326,-0.8660254037844384,-0.5000000000000004,3,10.71,3.0,6.0,6.136666666666667,4.0,0
Kings,2015,9,13.114655866666668,17.499159548387095,1,11.558456129032258,8.696230725806451,9.793253096057349,-1.0,-1.8369701987210294e-16,3,1.6266666666666667,3.0,3.0,10.71,3.0,0
Kings,2015,10,17.499159548387095,22.301525583333333,1,13.114655866666668,11.558456129032258,11.123114240501792,-0.8660254037844386,0.5000000000000001,2,13.97,3.0,3.0,1.6266666666666667,2.6666666666666665,0
Kings,2015,11,22.301525583333333,22.676764838709676,1,17.499159548387095,13.114655866666668,14.057423848028677,-0.5000000000000004,0.8660254037844384,4,2.81,2.0,3.0,13.97,3.0,0
Kings,2015,12,22.676764838709676,18.231031830985916,1,22.301525583333333,17.499159548387095,17.638446999462364,-2.4492935982947064e-16,1.0,5,4.074,4.0,2.0,2.81,3.6666666666666665,0
Kings,2016,1,18.231031830985916,24.71828644117647,1,22.676764838709676,22.301525583333333,20.825816656810037,0.4999999999999999,0.8660254037844387,5,3.272,5.0,4.0,4.074,4.666666666666667,0
Kings,2016,2,24.71828644117647,12.1165421369863,1,18.231031830985916,22.676764838709676,21.069774084342978,0.8660254037844386,0.5000000000000001,4,1.7475,5.0,5.0,3.272,4.666666666666667,0
Kings,2016,3,12.1165421369863,9.687969338709676,0,24.71828644117647,18.231031830985916,21.87536103695735,1.0,6.123233995736766e-17,16,5.27,4.0,5.0,1.7475,8.333333333333334,0
Kings,2016,4,9.687969338709676,8.456784819444444,0,12.1165421369863,24.71828644117647,18.35528680304956,0.8660254037844387,-0.4999999999999998,5,5.178,16.0,4.0,5.27,8.333333333333334,0
Kings,2016,5,8.456784819444444,9.01209525,0,9.687969338709676,12.1165421369863,15.507599305624147,0.4999999999999999,-0.8660254037844387,22,13.408181818181818,5.0,16.0,5.178,14.333333333333334,0
Kings,2016,6,9.01209525,10.830545486111111,0,8.456784819444444,9.687969338709676,10.087098765046806,1.2246467991473532e-16,-1.0,11,11.252727272727272,22.0,5.0,13.408181818181818,12.666666666666666,0
Kings,2016,7,10.830545486111111,14.634848985915491,1,9.01209525,8.456784819444444,9.052283136051374,-0.4999999999999998,-0.8660254037844388,5,3.01,11.0,22.0,11.252727272727272,12.666666666666666,0
Kings,2016,8,14.634848985915491,15.21039790140845,1,10.830545486111111,9.01209525,9.433141851851852,-0.8660254037844384,-0.5000000000000004,3,1.1366666666666667,5.0,11.0,3.01,6.333333333333333,0
Kings,2016,9,15.21039790140845,13.512292957142856,1,14.634848985915491,10.830545486111111,11.492496574008868,-1.0,-1.8369701987210294e-16,11,10.363636363636363,3.0,5.0,1.1366666666666667,6.333333333333333,0
Kings,2016,10,13.512292957142856,26.284331,1,15.21039790140845,14.634848985915491,13.558597457811684,-0.8660254037844386,0.5000000000000001,14,8.645,11.0,3.0,10.363636363636363,9.333333333333334,1
Kings,2016,11,26.284331,23.287677513888887,1,13.512292957142856,15.21039790140845,14.452513281488931,-0.5000000000000004,0.8660254037844384,135,12.254592592592592,14.0,11.0,8.645,53.333333333333336,0
Kings,2016,12,23.287677513888887,13.26560987121212,1,26.284331,13.512292957142856,18.33567395285044,-2.4492935982947064e-16,1.0,10,4.599,135.0,14.0,12.254592592592592,53.0,0
Kings,2017,1,13.26560987121212,10.576101953271028,0,23.287677513888887,26.284331,21.028100490343917,0.4999999999999999,0.8660254037844387,1,2.89,10.0,135.0,4.599,48.666666666666664,0
Kings,2017,2,10.576101953271028,14.118483697478991,1,13.26560987121212,23.287677513888887,20.94587279503367,0.8660254037844386,0.5000000000000001,40,14.95075,1.0,10.0,2.89,17.0,0
Kings,2017,3,14.118483697478991,7.63437303125,0,10.576101953271028,13.26560987121212,15.709796446124011,1.0,6.123233995736766e-17,38,3.2963157894736845,40.0,1.0,14.95075,26.333333333333332,0
